athlete_id,exercise,date,weight_kg,sets,reps,rpe
ATH016,Barbell Row,2025-11-23,114.9,3,6,6.8
ATH016,Bench Press,2025-11-23,110.5,3,10,8.8
ATH016,Log Press,2025-11-23,88.4,3,6,9.3
ATH016,Bench Press,2025-11-26,102.0,3,5,8.6
ATH016,Front Squat,2025-11-26,126.2,3,10,7.2
ATH016,Log Press,2025-11-26,77.4,3,8,9.0
ATH016,Deadlift,2025-11-28,141.1,3,4,8.3
ATH016,Log Press,2025-11-28,106.7,4,6,8.1
ATH016,Romanian Deadlift,2025-11-28,120.4,4,12,6.3
ATH016,Farmer's Walk,2025-11-30,114.9,3,18,7.1
ATH016,Incline Bench Press,2025-11-30,79.7,4,6,7.4
ATH016,Squat,2025-11-30,137.1,4,5,8.8
ATH016,Atlas Stone Load,2025-12-03,108.2,4,2,7.5
ATH016,Deadlift,2025-12-03,182.4,4,4,7.3
ATH016,Front Squat,2025-12-03,115.0,4,6,8.3
ATH016,Bench Press,2025-12-05,94.7,4,5,7.8
ATH016,Incline Bench Press,2025-12-05,60.1,4,6,7.6
ATH016,Sandbag Carry,2025-12-05,132.7,3,30,8.0
ATH016,Deadlift,2025-12-07,152.0,3,6,8.8
ATH016,Romanian Deadlift,2025-12-07,131.8,4,10,8.7
ATH016,Yoke Walk,2025-12-07,305.5,4,20,7.5
ATH016,Bench Press,2025-12-10,110.6,4,6,8.5
ATH016,Farmer's Walk,2025-12-10,137.5,4,25,9.1
ATH016,Incline Bench Press,2025-12-10,82.0,3,12,6.7
ATH016,Log Press,2025-12-12,94.9,4,5,8.8
ATH016,Romanian Deadlift,2025-12-12,141.9,4,12,7.0
ATH016,Squat,2025-12-12,103.9,3,4,7.0
ATH016,Bench Press,2025-12-14,105.3,5,10,8.0
ATH016,Romanian Deadlift,2025-12-14,127.6,3,12,6.9
ATH016,Yoke Walk,2025-12-14,293.5,4,26,8.4
ATH016,Atlas Stone Load,2025-12-17,136.9,4,3,7.9
ATH016,Deadlift,2025-12-17,185.4,4,5,9.0
ATH016,Pull-ups,2025-12-17,2.8,3,12,7.3
ATH016,Deadlift,2025-12-19,143.6,3,5,7.5
ATH016,Front Squat,2025-12-19,107.4,4,10,7.8
ATH016,Yoke Walk,2025-12-19,257.8,4,20,8.3
ATH016,Bench Press,2025-12-21,72.9,3,6,7.6
ATH016,Farmer's Walk,2025-12-21,101.4,4,12,8.2
ATH016,Romanian Deadlift,2025-12-21,131.7,3,12,7.9
ATH017,Bench Press,2025-10-01,91.4,5,5,6.9
ATH017,Romanian Deadlift,2025-10-01,109.6,4,12,7.4
ATH017,Yoke Walk,2025-10-01,184.9,3,22,7.6
ATH017,Front Squat,2025-10-03,91.6,3,6,7.1
ATH017,Log Press,2025-10-03,69.8,4,5,9.3
ATH017,Squat,2025-10-03,80.1,3,3,9.2
ATH017,Front Squat,2025-10-05,76.8,3,10,7.2
ATH017,Log Press,2025-10-05,78.7,4,5,7.8
ATH017,Overhead Press,2025-10-05,43.9,3,6,6.6
ATH017,Deadlift,2025-10-08,126.3,4,3,6.7
ATH017,Romanian Deadlift,2025-10-08,119.7,4,8,6.4
ATH017,Yoke Walk,2025-10-08,262.7,3,12,8.1
ATH017,Atlas Stone Load,2025-10-10,79.6,4,2,8.2
ATH017,Romanian Deadlift,2025-10-10,122.4,4,8,6.1
ATH017,Squat,2025-10-10,85.2,3,6,7.2
ATH017,Farmer's Walk,2025-10-12,78.8,4,12,7.4
ATH017,Pull-ups,2025-10-12,8.6,3,8,6.9
ATH017,Squat,2025-10-12,91.1,4,5,6.8
ATH017,Atlas Stone Load,2025-10-15,117.5,4,5,8.9
ATH017,Romanian Deadlift,2025-10-15,89.1,4,6,6.5
ATH017,Squat,2025-10-15,109.3,4,3,8.6
ATH017,Bench Press,2025-10-17,63.7,5,10,7.1
ATH017,Farmer's Walk,2025-10-17,91.6,4,15,8.6
ATH017,Front Squat,2025-10-17,81.6,4,6,7.5
ATH017,Atlas Stone Load,2025-10-19,107.2,3,3,9.0
ATH017,Deadlift,2025-10-19,118.2,4,3,8.3
ATH017,Romanian Deadlift,2025-10-19,119.5,4,10,7.1
ATH017,Incline Bench Press,2025-10-22,51.8,3,6,7.7
ATH017,Squat,2025-10-22,87.8,3,6,7.2
ATH017,Yoke Walk,2025-10-22,233.2,3,12,9.2
ATH017,Farmer's Walk,2025-10-24,124.2,3,10,8.1
ATH017,Overhead Press,2025-10-24,66.9,4,5,6.3
ATH017,Pull-ups,2025-10-24,4.2,3,12,7.7
ATH017,Deadlift,2025-10-26,123.3,5,3,8.5
ATH017,Farmer's Walk,2025-10-26,124.8,4,22,8.0
ATH017,Pull-ups,2025-10-26,16.3,3,6,6.8
ATH017,Barbell Row,2025-10-29,67.2,3,6,6.8
ATH017,Bench Press,2025-10-29,66.9,4,6,7.8
ATH017,Farmer's Walk,2025-10-29,111.6,4,10,9.0
ATH017,Incline Bench Press,2025-10-31,72.4,4,8,8.4
ATH017,Overhead Press,2025-10-31,68.0,5,6,7.8
ATH017,Sandbag Carry,2025-10-31,100.5,4,15,8.5
ATH017,Bench Press,2025-11-02,98.2,4,10,8.2
ATH017,Incline Bench Press,2025-11-02,63.3,4,12,6.2
ATH017,Sandbag Carry,2025-11-02,99.7,4,22,8.5
ATH017,Farmer's Walk,2025-11-05,132.4,3,26,6.9
ATH017,Overhead Press,2025-11-05,46.8,5,5,6.4
ATH017,Pull-ups,2025-11-05,16.4,3,8,7.5
ATH017,Barbell Row,2025-11-07,69.5,3,12,6.7
ATH017,Deadlift,2025-11-07,126.4,5,5,8.0
ATH017,Log Press,2025-11-07,81.6,3,3,7.9
ATH017,Deadlift,2025-11-09,145.6,4,4,8.3
ATH017,Pull-ups,2025-11-09,1.6,3,8,7.9
ATH017,Sandbag Carry,2025-11-09,124.7,4,10,7.8
ATH017,Atlas Stone Load,2025-11-12,75.9,4,2,7.7
ATH017,Pull-ups,2025-11-12,12.7,4,6,5.5
ATH017,Squat,2025-11-12,76.2,3,6,6.7
ATH017,Barbell Row,2025-11-14,86.8,3,12,5.5
ATH017,Log Press,2025-11-14,78.4,4,3,7.7
ATH017,Squat,2025-11-14,87.8,4,5,5.6
ATH017,Deadlift,2025-11-16,123.7,5,3,6.0
ATH017,Farmer's Walk,2025-11-16,107.7,3,20,7.3
ATH017,Incline Bench Press,2025-11-16,52.0,4,8,6.2
ATH017,Deadlift,2025-11-19,161.1,4,5,7.8
ATH017,Log Press,2025-11-19,59.0,4,5,9.3
ATH017,Pull-ups,2025-11-19,12.2,3,12,6.9
ATH017,Incline Bench Press,2025-11-21,73.8,3,6,6.2
ATH017,Overhead Press,2025-11-21,67.9,5,5,7.3
ATH017,Yoke Walk,2025-11-21,224.1,3,18,6.9
ATH017,Barbell Row,2025-11-23,65.1,3,6,7.8
ATH017,Log Press,2025-11-23,66.7,3,6,7.6
ATH017,Squat,2025-11-23,104.9,4,4,9.1
ATH017,Bench Press,2025-11-26,95.9,5,8,7.0
ATH017,Log Press,2025-11-26,59.7,3,3,9.2
ATH017,Pull-ups,2025-11-26,14.7,3,12,7.0
ATH017,Bench Press,2025-11-28,85.9,4,10,7.7
ATH017,Romanian Deadlift,2025-11-28,106.2,4,8,8.1
ATH017,Yoke Walk,2025-11-28,282.3,4,22,7.5
ATH017,Farmer's Walk,2025-11-30,81.9,4,26,6.8
ATH017,Pull-ups,2025-11-30,7.4,4,10,8.2
ATH017,Squat,2025-11-30,102.2,5,6,8.8
ATH017,Front Squat,2025-12-03,105.1,3,6,8.7
ATH017,Overhead Press,2025-12-03,59.9,5,8,7.3
ATH017,Sandbag Carry,2025-12-03,118.2,3,15,9.0
ATH017,Farmer's Walk,2025-12-05,106.6,4,20,8.0
ATH017,Front Squat,2025-12-05,87.6,4,6,6.2
ATH017,Overhead Press,2025-12-05,61.8,5,8,7.6
ATH017,Barbell Row,2025-12-07,74.8,3,6,6.2
ATH017,Overhead Press,2025-12-07,51.1,3,10,6.4
ATH017,Yoke Walk,2025-12-07,205.8,3,15,8.6
ATH017,Barbell Row,2025-12-10,97.7,3,12,8.4
ATH017,Overhead Press,2025-12-10,66.6,4,10,7.9
ATH017,Sandbag Carry,2025-12-10,109.9,4,15,8.3
ATH017,Atlas Stone Load,2025-12-12,101.3,4,2,7.1
ATH017,Barbell Row,2025-12-12,86.7,3,10,8.3
ATH017,Squat,2025-12-12,111.5,3,3,8.3
ATH017,Log Press,2025-12-14,58.8,3,8,7.6
ATH017,Pull-ups,2025-12-14,4.1,4,10,7.4
ATH017,Squat,2025-12-14,103.9,4,4,8.7
ATH017,Front Squat,2025-12-17,79.0,3,10,8.0
ATH017,Squat,2025-12-17,103.2,5,4,7.9
ATH017,Yoke Walk,2025-12-17,302.1,4,25,7.8
ATH017,Deadlift,2025-12-19,142.8,4,6,6.9
ATH017,Farmer's Walk,2025-12-19,105.8,4,20,7.2
ATH017,Pull-ups,2025-12-19,24.3,4,12,7.5
ATH017,Deadlift,2025-12-21,150.6,3,3,6.8
ATH017,Romanian Deadlift,2025-12-21,122.9,4,6,6.1
ATH017,Yoke Walk,2025-12-21,215.6,3,22,7.1
ATH018,Atlas Stone Load,2025-10-01,105.3,4,3,7.3
ATH018,Incline Bench Press,2025-10-01,74.7,4,6,6.9
ATH018,Squat,2025-10-01,87.1,4,3,7.7
ATH018,Bench Press,2025-10-03,86.6,5,6,6.5
ATH018,Incline Bench Press,2025-10-03,78.2,3,6,8.5
ATH018,Log Press,2025-10-03,78.0,3,5,6.8
ATH018,Atlas Stone Load,2025-10-05,94.9,3,5,8.4
ATH018,Bench Press,2025-10-05,91.0,5,5,9.0
ATH018,Front Squat,2025-10-05,88.3,4,8,7.8
ATH018,Barbell Row,2025-10-08,66.6,4,8,7.0
ATH018,Squat,2025-10-08,92.4,3,4,7.8
ATH018,Yoke Walk,2025-10-08,231.7,4,15,9.1
ATH018,Atlas Stone Load,2025-10-10,100.8,3,5,9.1
ATH018,Barbell Row,2025-10-10,71.0,3,12,8.2
ATH018,Overhead Press,2025-10-10,63.5,3,6,6.0
ATH018,Incline Bench Press,2025-10-12,75.6,4,12,7.7
ATH018,Sandbag Carry,2025-10-12,102.7,4,10,9.1
ATH018,Squat,2025-10-12,100.3,3,6,8.6
ATH018,Barbell Row,2025-10-15,88.5,3,8,7.0
ATH018,Sandbag Carry,2025-10-15,104.2,4,20,8.7
ATH018,Squat,2025-10-15,102.0,4,5,7.2
ATH018,Overhead Press,2025-10-17,53.3,4,8,8.7
ATH018,Pull-ups,2025-10-17,14.4,3,12,6.3
ATH018,Yoke Walk,2025-10-17,209.0,3,12,8.8
ATH018,Deadlift,2025-10-19,166.8,5,4,8.5
ATH018,Incline Bench Press,2025-10-19,74.3,3,10,6.1
ATH018,Yoke Walk,2025-10-19,297.8,3,22,7.8
ATH018,Log Press,2025-10-22,78.7,3,3,7.6
ATH018,Overhead Press,2025-10-22,67.4,3,6,6.3
ATH018,Pull-ups,2025-10-22,9.5,4,8,6.2
ATH018,Atlas Stone Load,2025-10-24,129.0,4,2,8.6
ATH018,Overhead Press,2025-10-24,64.7,5,5,6.3
ATH018,Pull-ups,2025-10-24,1.4,4,6,7.4
ATH018,Deadlift,2025-10-26,147.9,5,5,7.2
ATH018,Romanian Deadlift,2025-10-26,108.7,3,12,8.5
ATH018,Yoke Walk,2025-10-26,273.7,3,18,8.3
ATH018,Atlas Stone Load,2025-10-29,127.7,4,4,8.4
ATH018,Front Squat,2025-10-29,87.9,4,6,6.1
ATH018,Overhead Press,2025-10-29,45.3,4,6,6.2
ATH018,Bench Press,2025-10-31,97.0,3,5,6.0
ATH018,Romanian Deadlift,2025-10-31,114.6,4,10,7.6
ATH018,Yoke Walk,2025-10-31,201.3,4,18,7.4
ATH018,Bench Press,2025-11-02,90.4,5,5,8.9
ATH018,Romanian Deadlift,2025-11-02,115.5,3,12,6.8
ATH018,Yoke Walk,2025-11-02,279.0,3,10,8.7
ATH018,Atlas Stone Load,2025-11-05,105.8,3,5,8.0
ATH018,Bench Press,2025-11-05,68.0,3,10,8.7
ATH018,Incline Bench Press,2025-11-05,61.0,3,12,7.6
ATH018,Farmer's Walk,2025-11-07,96.5,3,15,8.0
ATH018,Front Squat,2025-11-07,99.7,3,6,6.0
ATH018,Overhead Press,2025-11-07,69.5,5,5,7.5
ATH018,Bench Press,2025-11-09,92.1,3,10,8.0
ATH018,Incline Bench Press,2025-11-09,73.6,3,10,7.3
ATH018,Sandbag Carry,2025-11-09,101.2,4,30,7.4
ATH018,Barbell Row,2025-11-12,90.4,4,8,6.5
ATH018,Bench Press,2025-11-12,80.3,3,8,7.1
ATH018,Log Press,2025-11-12,68.8,3,6,7.6
ATH018,Bench Press,2025-11-14,91.8,3,6,6.6
ATH018,Front Squat,2025-11-14,83.6,4,6,6.6
ATH018,Log Press,2025-11-14,59.4,4,5,5.8
ATH018,Front Squat,2025-11-16,74.9,4,6,6.5
ATH018,Log Press,2025-11-16,58.4,3,6,6.8
ATH018,Squat,2025-11-16,112.3,5,5,5.8
ATH018,Bench Press,2025-11-19,91.4,4,5,6.5
ATH018,Log Press,2025-11-19,93.3,3,8,8.3
ATH018,Pull-ups,2025-11-19,5.9,3,12,6.1
ATH018,Farmer's Walk,2025-11-21,130.0,4,18,9.2
ATH018,Front Squat,2025-11-21,96.8,4,12,8.7
ATH018,Overhead Press,2025-11-21,45.5,3,8,6.3
ATH018,Atlas Stone Load,2025-11-23,136.2,3,4,7.4
ATH018,Deadlift,2025-11-23,163.1,4,5,7.2
ATH018,Pull-ups,2025-11-23,12.6,3,12,8.3
ATH018,Atlas Stone Load,2025-11-26,121.7,3,4,7.2
ATH018,Overhead Press,2025-11-26,65.5,3,10,6.6
ATH018,Pull-ups,2025-11-26,14.7,4,10,6.5
ATH018,Bench Press,2025-11-28,99.2,3,6,6.8
ATH018,Farmer's Walk,2025-11-28,99.2,4,26,6.6
ATH018,Pull-ups,2025-11-28,8.6,4,12,8.2
ATH018,Front Squat,2025-11-30,103.2,4,6,7.5
ATH018,Overhead Press,2025-11-30,48.9,3,10,7.5
ATH018,Sandbag Carry,2025-11-30,143.1,3,15,7.1
ATH018,Atlas Stone Load,2025-12-03,97.4,3,2,8.6
ATH018,Barbell Row,2025-12-03,81.5,3,10,7.7
ATH018,Overhead Press,2025-12-03,69.5,3,5,9.0
ATH018,Atlas Stone Load,2025-12-05,118.7,4,4,7.6
ATH018,Pull-ups,2025-12-05,3.0,3,8,7.7
ATH018,Squat,2025-12-05,115.0,3,3,7.5
ATH018,Bench Press,2025-12-07,67.8,3,5,7.9
ATH018,Romanian Deadlift,2025-12-07,100.7,3,8,8.0
ATH018,Sandbag Carry,2025-12-07,95.5,4,15,6.7
ATH018,Barbell Row,2025-12-10,94.6,4,12,6.4
ATH018,Farmer's Walk,2025-12-10,109.2,3,25,7.4
ATH018,Overhead Press,2025-12-10,52.5,5,10,8.6
ATH018,Atlas Stone Load,2025-12-12,108.4,4,2,8.6
ATH018,Romanian Deadlift,2025-12-12,143.7,4,8,6.5
ATH018,Squat,2025-12-12,95.3,4,5,7.9
ATH018,Barbell Row,2025-12-14,102.1,3,12,6.5
ATH018,Deadlift,2025-12-14,123.3,3,3,6.5
ATH018,Yoke Walk,2025-12-14,271.8,3,25,9.1
ATH018,Atlas Stone Load,2025-12-17,122.4,4,5,7.3
ATH018,Deadlift,2025-12-17,131.9,5,6,9.1
ATH018,Front Squat,2025-12-17,101.6,3,10,6.1
ATH018,Atlas Stone Load,2025-12-19,108.5,4,5,8.0
ATH018,Incline Bench Press,2025-12-19,64.2,3,6,8.2
ATH018,Overhead Press,2025-12-19,49.2,4,8,7.5
ATH018,Overhead Press,2025-12-21,65.9,4,10,6.8
ATH018,Romanian Deadlift,2025-12-21,147.6,4,10,8.7
ATH018,Yoke Walk,2025-12-21,309.7,4,20,7.6
ATH019,Front Squat,2025-10-01,90.2,3,6,8.1
ATH019,Sandbag Carry,2025-10-01,132.1,3,10,7.1
ATH019,Squat,2025-10-01,113.7,5,6,6.8
ATH019,Atlas Stone Load,2025-10-03,152.3,3,5,9.0
ATH019,Deadlift,2025-10-03,159.7,3,3,7.3
ATH019,Pull-ups,2025-10-03,18.4,4,8,8.3
ATH019,Log Press,2025-10-05,93.6,3,3,7.2
ATH019,Overhead Press,2025-10-05,56.1,4,6,6.8
ATH019,Romanian Deadlift,2025-10-05,173.6,3,6,8.0
ATH019,Atlas Stone Load,2025-10-08,145.4,3,2,8.4
ATH019,Deadlift,2025-10-08,209.8,5,5,7.5
ATH019,Romanian Deadlift,2025-10-08,118.8,3,6,7.7
ATH019,Atlas Stone Load,2025-10-10,108.4,3,4,8.9
ATH019,Deadlift,2025-10-10,191.1,5,6,8.6
ATH019,Incline Bench Press,2025-10-10,98.0,3,12,6.4
ATH019,Front Squat,2025-10-12,116.3,3,12,7.3
ATH019,Sandbag Carry,2025-10-12,145.0,4,15,8.5
ATH019,Squat,2025-10-12,109.7,3,5,8.9
ATH019,Atlas Stone Load,2025-10-15,139.4,3,4,8.3
ATH019,Deadlift,2025-10-15,150.6,4,5,8.6
ATH019,Pull-ups,2025-10-15,19.3,3,10,7.7
ATH019,Farmer's Walk,2025-10-17,101.8,4,12,7.6
ATH019,Romanian Deadlift,2025-10-17,120.4,3,12,6.1
ATH019,Squat,2025-10-17,159.9,3,5,7.1
ATH019,Barbell Row,2025-10-19,86.1,3,12,7.9
ATH019,Log Press,2025-10-19,81.2,4,6,6.7
ATH019,Squat,2025-10-19,150.0,4,5,8.4
ATH019,Deadlift,2025-10-22,177.2,3,3,6.5
ATH019,Incline Bench Press,2025-10-22,84.2,3,10,8.6
ATH019,Yoke Walk,2025-10-22,251.9,3,26,7.7
ATH019,Deadlift,2025-10-24,198.1,3,6,7.1
ATH019,Farmer's Walk,2025-10-24,173.5,3,26,7.0
ATH019,Romanian Deadlift,2025-10-24,129.7,3,12,6.0
ATH019,Farmer's Walk,2025-10-26,111.0,4,10,8.2
ATH019,Overhead Press,2025-10-26,67.6,3,8,8.5
ATH019,Romanian Deadlift,2025-10-26,157.2,4,6,6.7
ATH019,Barbell Row,2025-10-29,103.1,3,12,6.2
ATH019,Bench Press,2025-10-29,105.1,3,8,6.5
ATH019,Farmer's Walk,2025-10-29,122.5,3,26,8.7
ATH019,Deadlift,2025-10-31,209.8,3,5,7.5
ATH019,Romanian Deadlift,2025-10-31,132.3,3,10,7.0
ATH019,Yoke Walk,2025-10-31,290.2,4,12,8.5
ATH019,Atlas Stone Load,2025-11-02,159.2,4,3,7.6
ATH019,Front Squat,2025-11-02,120.0,3,6,8.5
ATH019,Overhead Press,2025-11-02,74.8,5,5,8.7
ATH019,Barbell Row,2025-11-05,123.7,4,12,6.9
ATH019,Deadlift,2025-11-05,201.9,5,6,8.1
ATH019,Farmer's Walk,2025-11-05,173.9,4,26,7.3
ATH019,Barbell Row,2025-11-07,86.1,4,10,7.7
ATH019,Deadlift,2025-11-07,212.5,3,4,6.8
ATH019,Farmer's Walk,2025-11-07,157.0,4,12,7.9
ATH019,Atlas Stone Load,2025-11-09,164.4,4,3,8.4
ATH019,Overhead Press,2025-11-09,85.4,5,6,6.6
ATH019,Pull-ups,2025-11-09,20.7,3,6,6.7
ATH019,Front Squat,2025-11-12,130.3,3,10,5.5
ATH019,Overhead Press,2025-11-12,59.5,3,5,7.0
ATH019,Yoke Walk,2025-11-12,323.5,4,12,5.7
ATH019,Front Squat,2025-11-14,99.2,3,10,5.5
ATH019,Log Press,2025-11-14,87.1,4,3,8.2
ATH019,Squat,2025-11-14,109.5,4,3,6.2
ATH019,Front Squat,2025-11-16,94.5,3,6,5.5
ATH019,Squat,2025-11-16,142.5,4,5,5.5
ATH019,Yoke Walk,2025-11-16,313.5,4,25,7.5
ATH019,Atlas Stone Load,2025-11-19,138.1,3,2,8.8
ATH019,Bench Press,2025-11-19,101.4,4,8,6.9
ATH019,Incline Bench Press,2025-11-19,82.1,3,8,7.0
ATH019,Bench Press,2025-11-21,91.5,4,5,6.9
ATH019,Front Squat,2025-11-21,109.7,3,12,6.5
ATH019,Yoke Walk,2025-11-21,255.5,4,18,6.8
ATH019,Farmer's Walk,2025-11-23,133.8,3,15,8.1
ATH019,Overhead Press,2025-11-23,61.9,5,6,8.2
ATH019,Romanian Deadlift,2025-11-23,133.0,3,12,8.8
ATH019,Atlas Stone Load,2025-11-26,147.8,4,3,7.8
ATH019,Barbell Row,2025-11-26,109.5,3,12,7.7
ATH019,Bench Press,2025-11-26,139.0,5,8,6.3
ATH019,Atlas Stone Load,2025-11-28,118.3,4,2,9.4
ATH019,Bench Press,2025-11-28,119.9,4,6,8.9
ATH019,Front Squat,2025-11-28,115.0,3,10,7.9
ATH019,Bench Press,2025-11-30,88.6,3,6,8.4
ATH019,Romanian Deadlift,2025-11-30,173.6,4,12,7.1
ATH019,Sandbag Carry,2025-11-30,148.9,3,18,8.7
ATH019,Atlas Stone Load,2025-12-03,150.9,4,4,9.1
ATH019,Bench Press,2025-12-03,117.8,5,5,6.5
ATH019,Pull-ups,2025-12-03,10.0,4,8,6.6
ATH019,Bench Press,2025-12-05,83.8,3,6,8.0
ATH019,Log Press,2025-12-05,81.4,4,8,9.2
ATH019,Romanian Deadlift,2025-12-05,155.9,4,10,8.4
ATH019,Incline Bench Press,2025-12-07,77.9,3,8,7.0
ATH019,Overhead Press,2025-12-07,88.3,4,5,7.0
ATH019,Sandbag Carry,2025-12-07,137.7,3,18,7.7
ATH019,Bench Press,2025-12-10,83.5,3,5,6.7
ATH019,Front Squat,2025-12-10,97.2,3,6,6.8
ATH019,Yoke Walk,2025-12-10,362.8,3,20,8.8
ATH019,Deadlift,2025-12-12,171.4,3,4,8.3
ATH019,Front Squat,2025-12-12,108.9,4,12,8.3
ATH019,Yoke Walk,2025-12-12,241.8,3,10,8.3
ATH019,Deadlift,2025-12-14,171.4,5,6,6.6
ATH019,Farmer's Walk,2025-12-14,159.3,4,10,7.5
ATH019,Pull-ups,2025-12-14,21.0,3,8,7.2
ATH019,Bench Press,2025-12-17,124.9,3,10,8.7
ATH019,Front Squat,2025-12-17,113.1,4,6,7.4
ATH019,Log Press,2025-12-17,101.0,4,3,7.3
ATH019,Atlas Stone Load,2025-12-19,165.4,3,4,8.2
ATH019,Bench Press,2025-12-19,90.0,4,10,7.8
ATH019,Front Squat,2025-12-19,122.1,3,6,6.2
ATH019,Overhead Press,2025-12-21,77.3,5,6,8.0
ATH019,Pull-ups,2025-12-21,14.1,3,12,7.9
ATH019,Yoke Walk,2025-12-21,344.8,3,22,7.1
ATH020,Deadlift,2025-10-01,158.9,5,4,8.4
ATH020,Log Press,2025-10-01,56.7,3,6,8.7
ATH020,Pull-ups,2025-10-01,14.6,4,10,7.8
ATH020,Bench Press,2025-10-03,76.0,5,6,8.3
ATH020,Front Squat,2025-10-03,90.6,3,6,7.0
ATH020,Yoke Walk,2025-10-03,224.8,3,12,8.6
ATH020,Overhead Press,2025-10-05,68.9,4,10,8.8
ATH020,Pull-ups,2025-10-05,13.7,3,10,6.8
ATH020,Sandbag Carry,2025-10-05,132.7,3,30,9.0
ATH020,Deadlift,2025-10-08,133.2,3,6,6.7
ATH020,Front Squat,2025-10-08,87.2,4,8,7.3
ATH020,Sandbag Carry,2025-10-08,126.2,4,26,7.5
ATH020,Deadlift,2025-10-10,124.1,3,3,7.8
ATH020,Pull-ups,2025-10-10,9.4,4,10,8.1
ATH020,Yoke Walk,2025-10-10,225.4,3,25,8.9
ATH020,Barbell Row,2025-10-12,96.1,4,8,6.2
ATH020,Farmer's Walk,2025-10-12,118.6,3,26,8.0
ATH020,Overhead Press,2025-10-12,67.8,4,5,6.9
ATH020,Deadlift,2025-10-15,149.0,4,4,8.1
ATH020,Romanian Deadlift,2025-10-15,101.5,4,6,6.4
ATH020,Sandbag Carry,2025-10-15,141.7,3,25,7.4
ATH020,Farmer's Walk,2025-10-17,97.6,3,20,8.9
ATH020,Overhead Press,2025-10-17,69.0,4,10,7.3
ATH020,Pull-ups,2025-10-17,4.3,4,6,7.5
ATH020,Barbell Row,2025-10-19,83.7,4,10,8.6
ATH020,Log Press,2025-10-19,94.2,4,6,7.6
ATH020,Overhead Press,2025-10-19,51.2,5,8,6.0
ATH020,Incline Bench Press,2025-10-22,73.3,3,8,7.4
ATH020,Overhead Press,2025-10-22,56.4,4,8,7.7
ATH020,Sandbag Carry,2025-10-22,125.8,4,15,8.3
ATH020,Farmer's Walk,2025-10-24,99.6,4,12,7.2
ATH020,Overhead Press,2025-10-24,64.5,5,8,6.6
ATH020,Romanian Deadlift,2025-10-24,123.9,4,12,8.2
ATH020,Atlas Stone Load,2025-10-26,133.2,4,2,8.5
ATH020,Barbell Row,2025-10-26,95.0,4,6,7.9
ATH020,Squat,2025-10-26,105.7,5,6,8.0
ATH020,Bench Press,2025-10-29,94.6,3,8,8.8
ATH020,Pull-ups,2025-10-29,2.3,4,10,7.1
ATH020,Sandbag Carry,2025-10-29,139.2,4,22,6.9
ATH020,Farmer's Walk,2025-10-31,97.8,3,15,9.1
ATH020,Overhead Press,2025-10-31,51.9,5,8,6.6
ATH020,Romanian Deadlift,2025-10-31,112.8,3,10,7.8
ATH020,Atlas Stone Load,2025-11-02,137.2,4,3,7.0
ATH020,Front Squat,2025-11-02,102.7,3,6,6.7
ATH020,Overhead Press,2025-11-02,50.1,3,10,8.2
ATH020,Atlas Stone Load,2025-11-05,122.0,4,3,8.4
ATH020,Bench Press,2025-11-05,84.3,4,6,7.5
ATH020,Incline Bench Press,2025-11-05,83.7,3,6,8.6
ATH020,Atlas Stone Load,2025-11-07,139.9,3,5,8.0
ATH020,Bench Press,2025-11-07,82.0,5,10,6.1
ATH020,Pull-ups,2025-11-07,5.4,3,10,8.0
ATH020,Atlas Stone Load,2025-11-09,112.7,4,3,8.9
ATH020,Romanian Deadlift,2025-11-09,119.5,4,8,8.4
ATH020,Squat,2025-11-09,97.2,5,6,8.3
ATH020,Bench Press,2025-11-12,79.4,4,10,6.0
ATH020,Incline Bench Press,2025-11-12,55.1,3,12,7.7
ATH020,Yoke Walk,2025-11-12,217.5,3,30,5.5
ATH020,Barbell Row,2025-11-14,96.3,4,8,7.5
ATH020,Sandbag Carry,2025-11-14,120.9,3,12,5.5
ATH020,Squat,2025-11-14,108.5,3,5,5.7
ATH020,Atlas Stone Load,2025-11-16,91.9,3,2,6.2
ATH020,Overhead Press,2025-11-16,60.3,4,10,6.8
ATH020,Pull-ups,2025-11-16,13.2,4,8,7.0
ATH020,Log Press,2025-11-19,83.0,4,6,8.5
ATH020,Overhead Press,2025-11-19,74.2,4,8,7.8
ATH020,Romanian Deadlift,2025-11-19,130.8,4,10,6.1
ATH020,Overhead Press,2025-11-21,55.7,4,6,6.5
ATH020,Pull-ups,2025-11-21,24.1,4,6,7.3
ATH020,Sandbag Carry,2025-11-21,114.0,4,25,7.2
ATH020,Incline Bench Press,2025-11-23,84.8,4,12,6.6
ATH020,Overhead Press,2025-11-23,61.6,3,8,7.2
ATH020,Sandbag Carry,2025-11-23,109.8,4,30,8.8
ATH020,Barbell Row,2025-11-26,89.8,4,12,8.3
ATH020,Deadlift,2025-11-26,158.4,4,3,7.0
ATH020,Sandbag Carry,2025-11-26,112.9,4,12,8.3
ATH020,Atlas Stone Load,2025-11-28,143.1,4,5,7.2
ATH020,Front Squat,2025-11-28,99.9,4,8,7.4
ATH020,Overhead Press,2025-11-28,48.1,4,6,6.8
ATH020,Farmer's Walk,2025-11-30,134.6,4,20,7.5
ATH020,Incline Bench Press,2025-11-30,88.5,3,8,6.2
ATH020,Squat,2025-11-30,114.3,4,6,8.7
ATH020,Incline Bench Press,2025-12-03,76.6,3,12,6.4
