date,athlete_id,exercise,weight_kg,sets,reps,rpe
2023-05-05,ATH007,Clean & Jerk,45.0,5,1,6.5
2023-05-05,ATH007,Front Squat,60.0,3,12,6.0
2023-05-05,ATH007,Overhead Press,57.5,3,10,7.0
2023-05-05,ATH009,Burpees,25.0,5,5,8.5
2023-05-05,ATH009,Squat,137.5,5,3,9.0
2023-05-05,ATH009,Muscle Up,15.0,3,15,8.5
2023-05-05,ATH009,Rowing Machine,390.0,1,769,8.5
2023-05-06,ATH002,Clean & Jerk,92.5,5,2,7.0
2023-05-06,ATH002,Romanian Deadlift,110.0,4,8,6.5
2023-05-06,ATH002,Face Pull,35.0,4,15,7.0
2023-05-06,ATH002,Pull-up,22.5,3,8,8.0
2023-05-06,ATH004,Burpees,27.5,4,15,8.0
2023-05-06,ATH004,Handstand Push-up,12.5,4,15,9.0
2023-05-06,ATH004,Rowing Machine,435.0,1,996,8.5
2023-05-06,ATH004,Muscle Up,12.5,5,10,8.5
2023-05-06,ATH005,Log Press,80.0,4,12,9.5
2023-05-06,ATH005,Barbell Row,97.5,4,12,9.5
2023-05-06,ATH005,Front Squat,105.0,3,15,8.5
2023-05-06,ATH005,Farmers Walk,155.0,3,12,8.5
2023-05-06,ATH009,Box Jump,40.0,4,5,8.0
2023-05-06,ATH009,Burpees,20.0,5,15,8.0
2023-05-06,ATH009,Muscle Up,12.5,3,5,7.0
2023-05-06,ATH010,Deadlift,210.0,4,5,8.5
2023-05-06,ATH010,Front Squat,112.5,3,10,9.5
2023-05-06,ATH010,Farmers Walk,150.0,3,8,9.5
2023-05-06,ATH010,Overhead Press,80.0,3,15,10.0
2023-05-07,ATH003,Squat,100.0,4,8,6.5
2023-05-07,ATH003,Lateral Raise,15.0,4,8,7.5
2023-05-07,ATH004,Burpees,27.5,4,20,7.0
2023-05-07,ATH004,Muscle Up,15.0,3,10,7.5
2023-05-07,ATH004,Rowing Machine,445.0,1,1059,8.5
2023-05-07,ATH007,Front Squat,75.0,4,12,7.5
2023-05-07,ATH007,Snatch,45.0,5,3,7.0
2023-05-07,ATH007,Face Pull,25.0,3,12,7.5
2023-05-07,ATH007,Pull-up,12.5,4,10,6.0
2023-05-07,ATH010,Deadlift,245.0,3,3,8.0
2023-05-07,ATH010,Barbell Row,132.5,4,8,9.0
2023-05-08,ATH001,Deadlift,307.5,3,8,9.0
2023-05-08,ATH001,Squat,252.5,4,3,8.5
2023-05-08,ATH001,Barbell Row,137.5,4,15,8.0
2023-05-08,ATH001,Lat Pulldown,110.0,3,12,9.0
2023-05-08,ATH002,Clean & Jerk,77.5,4,2,8.0
2023-05-08,ATH002,Front Squat,112.5,3,15,8.5
2023-05-08,ATH002,Overhead Press,62.5,3,15,7.0
2023-05-08,ATH002,Romanian Deadlift,139.125,4,8,8.0
2023-05-08,ATH007,Clean & Jerk,36.0,5,2,8.5
2023-05-08,ATH007,Romanian Deadlift,97.5,4,8,7.0
2023-05-08,ATH007,Pull-up,15.75,4,15,6.5
2023-05-08,ATH007,Overhead Press,45.0,3,10,8.0
2023-05-08,ATH008,Overhead Press,55.0,4,15,8.5
2023-05-08,ATH008,Bench Press,135.0,5,5,6.5
2023-05-08,ATH008,Bicep Curl,30.0,3,8,7.0
2023-05-08,ATH009,Box Jump,47.5,5,20,7.0
2023-05-08,ATH009,Pull-up,30.0,4,12,7.0
2023-05-08,ATH009,Assault Bike,525.0,1,1321,7.5
2023-05-09,ATH003,Squat,85.0,3,8,6.5
2023-05-09,ATH003,Bench Press,62.5,4,6,7.5
2023-05-09,ATH003,Tricep Extension,20.0,4,12,7.0
2023-05-09,ATH003,Leg Curl,27.0,4,12,8.0
2023-05-09,ATH004,Burpees,27.5,3,5,8.0
2023-05-09,ATH004,Handstand Push-up,12.5,3,10,7.0
2023-05-09,ATH004,Pull-up,27.5,3,12,8.0
2023-05-09,ATH006,Deadlift,305.0,4,8,9.0
2023-05-09,ATH006,Bicep Curl,55.0,4,10,9.0
2023-05-09,ATH010,Deadlift,195.0,4,5,9.5
2023-05-09,ATH010,Farmers Walk,155.0,3,8,8.0
2023-05-09,ATH010,Front Squat,185.0,3,10,9.0
2023-05-09,ATH010,Overhead Press,105.0,4,15,9.0
2023-05-10,ATH002,Snatch,69.75,4,2,9.5
2023-05-10,ATH002,Pull-up,25.0,3,8,7.0
2023-05-10,ATH002,Face Pull,32.5,3,12,8.0
2023-05-10,ATH003,Bench Press,55.0,5,8,6.0
2023-05-10,ATH003,Leg Curl,37.5,3,8,6.5
2023-05-10,ATH003,Calf Raise,50.0,3,12,6.5
2023-05-10,ATH003,Tricep Extension,11.25,3,15,8.0
2023-05-10,ATH004,Deadlift,205.0,4,6,8.0
2023-05-10,ATH004,Squat,147.5,5,8,8.5
2023-05-10,ATH004,Assault Bike,517.5,1,1336,8.0
2023-05-10,ATH004,Muscle Up,15.0,4,20,7.5
2023-05-11,ATH002,Snatch,42.5,5,3,7.5
2023-05-11,ATH002,Face Pull,42.5,4,8,6.5
2023-05-11,ATH007,Front Squat,55.0,3,10,7.5
2023-05-11,ATH007,Clean & Jerk,52.5,4,2,7.5
2023-05-11,ATH007,Overhead Press,49.5,4,12,8.0
2023-05-11,ATH007,Romanian Deadlift,102.5,4,15,7.0
2023-05-11,ATH008,Deadlift,135.0,3,5,7.5
2023-05-11,ATH008,Overhead Press,67.5,3,15,8.0
2023-05-11,ATH008,Calf Raise,95.0,4,12,6.5
2023-05-11,ATH008,Lateral Raise,27.5,3,8,7.0
2023-05-11,ATH008,Tricep Extension,30.0,4,12,8.0
2023-05-11,ATH009,Burpees,27.5,4,10,9.0
2023-05-11,ATH009,Box Jump,52.5,5,5,8.0
2023-05-11,ATH009,Rowing Machine,395.0,1,1294,9.0
2023-05-12,ATH001,Squat,247.5,4,8,9.5
2023-05-12,ATH001,Bicep Curl,45.0,4,12,9.5
2023-05-12,ATH001,Tricep Extension,37.5,4,15,8.0
2023-05-12,ATH002,Front Squat,115.0,3,10,8.0
2023-05-12,ATH002,Snatch,75.0,5,3,7.0
2023-05-12,ATH002,Face Pull,30.0,3,10,7.0
2023-05-12,ATH002,Overhead Press,55.0,4,10,7.0
2023-05-12,ATH002,Pull-up,32.5,3,10,6.5
2023-05-12,ATH003,Squat,65.0,3,8,6.5
2023-05-12,ATH003,Bicep Curl,20.0,4,8,7.0
2023-05-12,ATH004,Box Jump,42.5,5,15,8.0
2023-05-12,ATH004,Deadlift,190.0,4,8,7.5
2023-05-12,ATH004,Handstand Push-up,10.0,4,20,7.0
2023-05-12,ATH004,Rowing Machine,405.0,1,814,7.5
2023-05-12,ATH008,Overhead Press,80.0,4,8,8.0
2023-05-12,ATH008,Calf Raise,67.5,4,8,7.0
2023-05-12,ATH009,Squat,115.0,5,5,8.0
2023-05-12,ATH009,Handstand Push-up,7.5,4,20,7.0
2023-05-12,ATH009,Pull-up,20.0,4,8,7.5
2023-05-12,ATH009,Assault Bike,562.5,1,1292,7.0
2023-05-13,ATH003,Overhead Press,40.0,4,15,6.0
2023-05-13,ATH003,Calf Raise,42.5,4,10,7.5
2023-05-13,ATH003,Bicep Curl,17.5,4,15,6.0
2023-05-13,ATH003,Lateral Raise,12.5,3,15,7.0
2023-05-13,ATH007,Front Squat,87.5,4,12,8.0
2023-05-13,ATH007,Romanian Deadlift,75.0,3,10,7.0
2023-05-13,ATH009,Burpees,25.0,3,5,8.5
2023-05-13,ATH009,Muscle Up,15.0,4,15,9.0
2023-05-13,ATH010,Yoke Walk,427.875,4,15,9.5
2023-05-13,ATH010,Barbell Row,107.5,3,8,9.5
2023-05-14,ATH002,Snatch,38.25,4,3,8.5
2023-05-14,ATH002,Romanian Deadlift,145.0,3,10,8.0
2023-05-14,ATH002,Overhead Press,82.5,4,8,7.5
2023-05-14,ATH002,Face Pull,37.5,3,8,7.5
2023-05-14,ATH004,Squat,122.5,3,3,8.5
2023-05-14,ATH004,Muscle Up,15.75,3,5,8.0
2023-05-14,ATH005,Deadlift,177.5,3,5,9.5
2023-05-14,ATH005,Front Squat,110.0,3,12,9.5
2023-05-14,ATH006,Deadlift,422.5,5,8,8.5
2023-05-14,ATH006,Bench Press,212.5,4,5,9.5
2023-05-14,ATH006,Lat Pulldown,130.0,3,12,10.0
2023-05-14,ATH006,Bicep Curl,57.5,3,10,9.5
2023-05-14,ATH006,Dumbbell Press,67.5,4,10,10.0
2023-05-14,ATH007,Clean & Jerk,65.0,5,1,7.0
2023-05-14,ATH007,Face Pull,32.5,4,8,6.5
2023-05-14,ATH007,Romanian Deadlift,82.5,3,12,6.5
2023-05-14,ATH007,Pull-up,15.0,4,12,6.5
2023-05-14,ATH009,Deadlift,180.0,4,3,7.0
2023-05-14,ATH009,Squat,187.5,5,3,8.5
2023-05-14,ATH009,Rowing Machine,407.5,1,534,7.5
2023-05-14,ATH009,Muscle Up,12.5,3,20,8.0
2023-05-14,ATH010,Log Press,135.0,3,15,9.0
2023-05-14,ATH010,Overhead Press,70.0,4,12,9.5
2023-05-14,ATH010,Front Squat,170.0,3,8,8.0
2023-05-15,ATH003,Deadlift,77.5,3,6,7.5
2023-05-15,ATH003,Calf Raise,30.0,4,8,5.5
2023-05-15,ATH004,Box Jump,57.5,4,10,7.5
2023-05-15,ATH004,Burpees,32.5,5,10,7.0
2023-05-15,ATH004,Pull-up,20.0,4,15,8.5
2023-05-15,ATH004,Rowing Machine,382.5,1,554,8.5
2023-05-15,ATH004,Assault Bike,550.0,1,1425,7.5
2023-05-15,ATH005,Log Press,75.0,3,15,9.5
2023-05-15,ATH005,Yoke Walk,341.25,3,8,10.0
2023-05-15,ATH005,Barbell Row,110.0,4,15,10.0
2023-05-15,ATH007,Front Squat,92.5,4,10,8.0
2023-05-15,ATH007,Romanian Deadlift,87.5,4,15,7.5
2023-05-15,ATH007,Face Pull,22.5,4,15,6.5
2023-05-15,ATH007,Pull-up,17.5,4,15,7.5
2023-05-15,ATH009,Burpees,35.0,4,15,8.0
2023-05-15,ATH009,Handstand Push-up,10.0,3,10,8.0
2023-05-15,ATH009,Rowing Machine,472.5,1,677,8.5
2023-05-15,ATH009,Assault Bike,530.0,1,706,8.5
2023-05-16,ATH002,Front Squat,117.5,4,12,7.5
2023-05-16,ATH002,Clean & Jerk,85.0,4,2,8.5
2023-05-16,ATH002,Overhead Press,52.5,4,15,8.0
2023-05-16,ATH002,Romanian Deadlift,150.0,4,12,7.0
2023-05-16,ATH002,Pull-up,22.5,4,10,8.0
2023-05-16,ATH004,Box Jump,55.0,4,5,7.5
2023-05-16,ATH004,Squat,140.0,4,8,8.0
2023-05-16,ATH004,Handstand Push-up,10.0,4,15,8.5
2023-05-16,ATH004,Muscle Up,15.0,4,20,8.0
2023-05-16,ATH006,Squat,340.0,5,5,10.0
2023-05-16,ATH006,Bicep Curl,87.5,3,15,9.5
2023-05-16,ATH007,Snatch,52.5,3,3,7.5
2023-05-16,ATH007,Face Pull,32.5,3,10,7.5
2023-05-16,ATH008,Deadlift,165.0,5,8,7.5
2023-05-16,ATH008,Overhead Press,67.5,3,12,6.5
2023-05-16,ATH008,Tricep Extension,32.5,3,12,7.5
2023-05-16,ATH008,Bicep Curl,35.0,3,8,8.5
2023-05-16,ATH009,Squat,137.5,3,5,8.0
2023-05-16,ATH009,Box Jump,55.0,5,20,7.0
2023-05-16,ATH009,Pull-up,20.0,3,12,8.0
2023-05-16,ATH009,Rowing Machine,472.5,1,1053,8.5
2023-05-16,ATH009,Muscle Up,15.0,3,5,7.5
2023-05-17,ATH001,Deadlift,327.5,5,8,9.5
2023-05-17,ATH001,Bench Press,168.75,3,5,9.0
2023-05-17,ATH001,Barbell Row,127.5,3,10,9.0
2023-05-17,ATH003,Overhead Press,47.5,4,15,6.5
2023-05-17,ATH003,Deadlift,75.0,3,8,7.0
2023-05-17,ATH003,Bicep Curl,15.0,4,15,7.0
2023-05-17,ATH008,Deadlift,205.0,5,3,6.5
2023-05-17,ATH008,Overhead Press,80.0,4,10,7.0
2023-05-17,ATH008,Lateral Raise,32.5,3,8,7.0
2023-05-17,ATH008,Leg Curl,55.0,4,15,7.0
2023-05-17,ATH009,Box Jump,60.0,5,5,7.0
2023-05-17,ATH009,Burpees,30.0,4,10,7.0
2023-05-17,ATH009,Muscle Up,12.5,5,10,9.0
2023-05-17,ATH009,Rowing Machine,427.5,1,1172,8.5
2023-05-17,ATH009,Pull-up,32.5,4,10,8.0
2023-05-18,ATH001,Deadlift,322.5,5,6,9.0
2023-05-18,ATH001,Dumbbell Press,80.0,3,12,9.0
2023-05-18,ATH001,Barbell Row,122.5,4,10,8.5
2023-05-18,ATH001,Bicep Curl,42.5,3,15,9.0
2023-05-18,ATH002,Clean & Jerk,75.0,5,1,7.0
2023-05-18,ATH002,Pull-up,15.0,4,8,7.5
2023-05-18,ATH003,Deadlift,85.0,5,3,6.0
2023-05-18,ATH003,Tricep Extension,12.5,3,15,5.5
2023-05-18,ATH004,Deadlift,147.5,5,8,9.0
2023-05-18,ATH004,Handstand Push-up,7.5,3,15,7.5
2023-05-18,ATH007,Clean & Jerk,60.0,3,1,7.0
2023-05-18,ATH007,Romanian Deadlift,102.5,4,8,6.5
2023-05-18,ATH007,Pull-up,20.0,4,10,6.5
2023-05-18,ATH007,Overhead Press,47.5,4,8,8.0
2023-05-18,ATH009,Squat,108.0,5,6,9.0
2023-05-18,ATH009,Muscle Up,12.5,3,10,8.5
2023-05-18,ATH009,Pull-up,15.0,3,8,8.5
2023-05-18,ATH009,Handstand Push-up,12.5,5,10,8.0
2023-05-18,ATH010,Stone Load,167.5,3,15,9.0
2023-05-18,ATH010,Yoke Walk,550.0,3,8,9.5
2023-05-18,ATH010,Barbell Row,127.5,3,12,9.5
2023-05-18,ATH010,Farmers Walk,207.5,4,12,10.0
2023-05-18,ATH010,Overhead Press,70.0,4,15,9.5
2023-05-19,ATH001,Bench Press,175.0,5,5,9.0
2023-05-19,ATH001,Lat Pulldown,117.5,3,15,8.5
2023-05-19,ATH003,Bench Press,52.5,4,8,7.0
2023-05-19,ATH003,Overhead Press,45.0,4,15,6.0
2023-05-19,ATH003,Bicep Curl,15.0,3,10,6.5
2023-05-19,ATH004,Squat,185.0,4,3,7.5
2023-05-19,ATH004,Muscle Up,15.0,3,5,7.5
2023-05-19,ATH006,Squat,340.0,5,5,8.5
2023-05-19,ATH006,Deadlift,375.0,5,6,9.5
2023-05-19,ATH006,Dumbbell Press,102.375,4,10,10.0
2023-05-19,ATH006,Lat Pulldown,135.0,3,12,10.0
2023-05-19,ATH006,Bicep Curl,52.5,4,12,10.0
2023-05-19,ATH007,Front Squat,57.5,3,15,7.5
2023-05-19,ATH007,Romanian Deadlift,110.0,3,8,6.5
2023-05-19,ATH007,Overhead Press,35.0,3,8,8.0
2023-05-19,ATH007,Face Pull,30.0,4,12,7.5
2023-05-19,ATH008,Squat,144.0,4,6,9.5
2023-05-19,ATH008,Bench Press,119.25,4,5,9.0
2023-05-19,ATH008,Lateral Raise,22.5,4,15,7.5
2023-05-19,ATH010,Log Press,87.5,3,8,10.0
2023-05-19,ATH010,Yoke Walk,495.0,3,12,9.5
2023-05-19,ATH010,Overhead Press,75.0,3,15,9.5
2023-05-19,ATH010,Front Squat,167.5,3,8,9.5
2023-05-19,ATH010,Farmers Walk,177.5,3,15,10.0
2023-05-20,ATH003,Deadlift,72.5,4,6,7.5
2023-05-20,ATH003,Bench Press,60.0,5,8,7.5
2023-05-20,ATH003,Bicep Curl,20.0,4,12,7.5
2023-05-20,ATH003,Leg Curl,32.5,3,10,7.0
2023-05-20,ATH005,Yoke Walk,378.0,3,10,10.5
2023-05-20,ATH005,Stone Load,87.5,4,15,10.0
2023-05-20,ATH005,Front Squat,92.5,4,15,8.0
2023-05-20,ATH005,Overhead Press,65.0,4,8,8.5
2023-05-20,ATH005,Barbell Row,86.625,4,10,10.0
2023-05-20,ATH007,Snatch,47.5,4,1,7.5
2023-05-20,ATH007,Front Squat,70.0,3,10,7.5
2023-05-20,ATH007,Romanian Deadlift,75.0,3,10,6.0
2023-05-20,ATH007,Overhead Press,36.0,3,12,8.0
2023-05-20,ATH007,Pull-up,7.5,3,8,7.0
2023-05-20,ATH008,Overhead Press,90.0,4,12,8.5
2023-05-20,ATH008,Squat,182.5,3,8,8.5
2023-05-20,ATH008,Leg Curl,57.5,4,10,7.0
2023-05-20,ATH008,Lateral Raise,32.5,3,15,7.0
2023-05-20,ATH009,Deadlift,202.5,4,6,8.5
2023-05-20,ATH009,Pull-up,17.5,3,12,9.0
2023-05-20,ATH010,Stone Load,132.5,4,12,8.5
2023-05-20,ATH010,Yoke Walk,505.0,3,12,9.5
2023-05-20,ATH010,Barbell Row,120.0,4,12,8.5
2023-05-20,ATH010,Farmers Walk,177.5,4,8,9.0
2023-05-20,ATH010,Front Squat,122.5,3,8,8.0
2023-05-21,ATH004,Squat,140.0,5,6,8.5
2023-05-21,ATH004,Handstand Push-up,7.5,5,5,8.0
2023-05-21,ATH006,Deadlift,254.25,4,3,10.5
2023-05-21,ATH006,Lat Pulldown,152.5,3,10,8.5
2023-05-21,ATH006,Tricep Extension,62.5,3,8,10.0
2023-05-21,ATH007,Snatch,55.0,3,2,7.5
2023-05-21,ATH007,Romanian Deadlift,65.0,4,10,8.0
2023-05-21,ATH007,Pull-up,17.5,4,8,6.5
2023-05-22,ATH002,Snatch,38.25,4,3,9.5
2023-05-22,ATH002,Front Squat,110.0,3,10,7.0
2023-05-22,ATH002,Pull-up,32.5,3,10,7.5
2023-05-22,ATH004,Burpees,35.0,5,20,9.0
2023-05-22,ATH004,Handstand Push-up,12.5,3,20,8.5
2023-05-22,ATH004,Rowing Machine,402.75,1,1078,9.0
2023-05-22,ATH004,Muscle Up,15.0,4,15,7.5
2023-05-22,ATH008,Overhead Press,82.5,4,10,8.0
2023-05-22,ATH008,Squat,187.5,3,5,7.5
2023-05-22,ATH008,Tricep Extension,25.0,3,15,8.0
2023-05-22,ATH008,Leg Curl,56.25,4,8,8.0
2023-05-22,ATH009,Squat,132.5,4,8,7.5
2023-05-22,ATH009,Muscle Up,12.5,4,20,8.5
2023-05-22,ATH009,Pull-up,15.0,3,12,7.5
2023-05-23,ATH002,Snatch,85.0,5,1,7.0
2023-05-23,ATH002,Face Pull,42.5,4,15,8.5
2023-05-23,ATH002,Overhead Press,70.0,3,10,7.5
2023-05-23,ATH002,Pull-up,27.5,4,10,8.0
2023-05-23,ATH003,Squat,95.0,5,3,6.5
2023-05-23,ATH003,Deadlift,115.0,3,6,5.5
2023-05-23,ATH003,Tricep Extension,12.5,4,10,7.5
2023-05-23,ATH006,Bench Press,153.0,3,5,10.5
2023-05-23,ATH006,Dumbbell Press,105.0,3,8,10.0
2023-05-23,ATH006,Bicep Curl,75.0,3,15,9.5
2023-05-23,ATH007,Snatch,52.5,3,3,8.0
2023-05-23,ATH007,Front Squat,90.0,3,12,7.0
2023-05-23,ATH007,Pull-up,15.0,4,8,6.0
2023-05-23,ATH007,Overhead Press,45.0,4,8,6.5
2023-05-23,ATH007,Romanian Deadlift,115.5,4,15,6.5
2023-05-23,ATH009,Burpees,25.0,4,15,7.5
2023-05-23,ATH009,Squat,185.0,3,3,8.5
2023-05-23,ATH009,Rowing Machine,447.5,1,1455,7.5
2023-05-24,ATH001,Squat,162.5,5,3,8.5
2023-05-24,ATH001,Bench Press,184.5,5,5,9.5
2023-05-24,ATH001,Barbell Row,125.0,4,12,8.5
2023-05-24,ATH002,Clean & Jerk,72.5,3,3,7.5
2023-05-24,ATH002,Face Pull,45.0,4,15,8.0
2023-05-24,ATH002,Romanian Deadlift,142.5,4,15,6.5
2023-05-24,ATH003,Bench Press,42.5,3,8,6.5
2023-05-24,ATH003,Overhead Press,42.5,3,8,6.0
2023-05-24,ATH003,Tricep Extension,15.0,4,12,6.5
2023-05-24,ATH005,Deadlift,162.5,4,6,9.0
2023-05-24,ATH005,Stone Load,107.5,3,15,8.0
2023-05-24,ATH005,Front Squat,120.0,3,8,9.5
2023-05-24,ATH005,Barbell Row,90.0,4,8,9.5
2023-05-24,ATH005,Overhead Press,72.5,4,8,9.5
2023-05-24,ATH007,Front Squat,77.5,4,8,7.5
2023-05-24,ATH007,Pull-up,12.5,3,10,7.0
2023-05-24,ATH007,Overhead Press,42.5,4,10,7.5
2023-05-25,ATH003,Squat,57.5,3,8,6.5
2023-05-25,ATH003,Bicep Curl,20.0,4,10,6.5
2023-05-25,ATH003,Leg Curl,25.0,4,10,7.0
2023-05-25,ATH003,Lateral Raise,20.0,3,10,7.0
2023-05-25,ATH004,Deadlift,180.0,3,3,8.0
2023-05-25,ATH004,Assault Bike,502.5,1,1283,9.0
2023-05-25,ATH004,Muscle Up,12.5,4,20,9.0
2023-05-25,ATH005,Deadlift,155.0,3,8,9.5
2023-05-25,ATH005,Front Squat,132.5,4,10,9.0
2023-05-25,ATH005,Farmers Walk,157.5,4,12,8.0
2023-05-25,ATH005,Overhead Press,67.5,3,10,10.0
2023-05-25,ATH006,Deadlift,362.5,4,8,10.0
2023-05-25,ATH006,Bicep Curl,85.0,3,8,9.5
2023-05-25,ATH006,Lat Pulldown,132.5,4,8,8.5
2023-05-25,ATH006,Tricep Extension,67.5,4,8,9.0
2023-05-25,ATH007,Snatch,45.0,3,2,7.5
2023-05-25,ATH007,Clean & Jerk,57.5,4,1,7.0
2023-05-25,ATH007,Pull-up,20.0,3,10,6.5
2023-05-25,ATH008,Deadlift,192.5,4,5,8.5
2023-05-25,ATH008,Tricep Extension,32.5,3,12,7.0
2023-05-25,ATH010,Log Press,125.0,4,8,9.0
2023-05-25,ATH010,Stone Load,160.0,4,8,9.0
2023-05-25,ATH010,Farmers Walk,182.5,4,12,8.5
2023-05-26,ATH002,Clean & Jerk,100.0,5,1,7.5
2023-05-26,ATH002,Snatch,45.0,4,2,7.5
2023-05-26,ATH002,Romanian Deadlift,135.0,3,8,6.5
2023-05-26,ATH002,Face Pull,35.0,3,8,7.5
2023-05-26,ATH002,Overhead Press,65.25,3,8,8.0
2023-05-26,ATH004,Box Jump,60.0,5,10,9.0
2023-05-26,ATH004,Pull-up,25.0,3,10,7.5
2023-05-26,ATH005,Deadlift,150.0,4,5,9.0
2023-05-26,ATH005,Stone Load,85.0,3,15,9.5
2023-05-26,ATH005,Barbell Row,70.0,4,12,8.5
2023-05-26,ATH005,Overhead Press,54.0,3,12,9.5
2023-05-26,ATH005,Farmers Walk,135.0,3,12,9.0
2023-05-26,ATH007,Front Squat,87.5,3,12,6.0
2023-05-26,ATH007,Snatch,47.5,3,3,7.5
2023-05-26,ATH007,Pull-up,12.5,3,8,8.0
2023-05-26,ATH008,Overhead Press,72.5,3,15,7.5
2023-05-26,ATH008,Bicep Curl,40.0,4,10,7.0
2023-05-26,ATH008,Leg Curl,60.0,3,10,7.5
2023-05-26,ATH008,Calf Raise,87.5,3,10,7.0
2023-05-26,ATH009,Squat,192.5,4,5,7.0
2023-05-26,ATH009,Muscle Up,15.0,5,5,7.5
2023-05-26,ATH010,Deadlift,290.0,5,5,9.0
2023-05-26,ATH010,Front Squat,120.0,4,15,9.0
2023-05-26,ATH010,Barbell Row,115.0,4,12,10.0
2023-05-27,ATH003,Squat,55.0,5,3,6.5
2023-05-27,ATH003,Calf Raise,45.0,3,12,6.5
2023-05-27,ATH004,Squat,167.5,4,5,8.0
2023-05-27,ATH004,Pull-up,22.5,3,10,8.0
2023-05-27,ATH004,Handstand Push-up,10.0,3,20,8.5
2023-05-27,ATH007,Clean & Jerk,55.0,3,3,7.5
2023-05-27,ATH007,Pull-up,12.5,3,12,7.5
2023-05-27,ATH007,Face Pull,22.5,3,8,6.5
2023-05-27,ATH007,Overhead Press,42.5,3,15,6.5
2023-05-27,ATH009,Squat,132.5,4,8,7.0
2023-05-27,ATH009,Handstand Push-up,12.5,3,5,8.0
2023-05-28,ATH004,Squat,145.0,4,6,7.5
2023-05-28,ATH004,Handstand Push-up,12.5,4,15,9.0
2023-05-28,ATH007,Clean & Jerk,55.0,5,1,8.0
2023-05-28,ATH007,Pull-up,15.0,3,15,6.5
2023-05-28,ATH007,Face Pull,30.0,3,15,7.0
2023-05-28,ATH009,Deadlift,152.5,3,6,8.0
2023-05-28,ATH009,Muscle Up,17.5,4,20,8.5
2023-05-28,ATH009,Pull-up,35.0,4,10,8.0
2023-05-29,ATH002,Snatch,57.5,3,2,6.5
2023-05-29,ATH002,Face Pull,40.0,4,15,8.0
2023-05-29,ATH008,Overhead Press,100.0,3,10,8.0
2023-05-29,ATH008,Tricep Extension,32.5,3,15,8.0
2023-05-29,ATH008,Calf Raise,95.0,4,15,7.0
2023-05-30,ATH001,Squat,247.5,4,3,8.5
2023-05-30,ATH001,Barbell Row,160.0,4,12,8.5
2023-05-30,ATH001,Dumbbell Press,97.5,3,12,8.5
2023-05-30,ATH002,Front Squat,135.0,4,15,8.5
2023-05-30,ATH002,Pull-up,32.5,3,12,6.5
2023-05-30,ATH002,Face Pull,37.5,3,8,8.0
2023-05-30,ATH004,Squat,127.5,3,8,7.0
2023-05-30,ATH004,Muscle Up,15.0,5,10,9.0
2023-05-30,ATH004,Rowing Machine,425.0,1,593,8.5
2023-05-30,ATH004,Handstand Push-up,12.5,4,10,8.5
2023-05-30,ATH007,Clean & Jerk,47.5,3,3,6.5
2023-05-30,ATH007,Pull-up,17.5,4,8,7.5
2023-05-30,ATH007,Overhead Press,35.0,3,15,7.0
2023-05-30,ATH008,Squat,117.5,5,8,8.5
2023-05-30,ATH008,Bicep Curl,40.0,4,12,7.0
2023-05-30,ATH008,Calf Raise,77.5,3,15,7.0
2023-05-30,ATH008,Lateral Raise,27.5,4,12,7.5
2023-05-31,ATH001,Deadlift,212.5,5,8,10.0
2023-05-31,ATH001,Bench Press,117.5,5,6,8.5
2023-05-31,ATH001,Tricep Extension,47.5,3,10,9.5
2023-05-31,ATH001,Dumbbell Press,82.5,4,12,10.0
2023-05-31,ATH001,Barbell Row,160.0,3,12,10.0
2023-05-31,ATH003,Bench Press,42.5,3,3,6.5
2023-05-31,ATH003,Deadlift,117.5,3,6,7.0
2023-05-31,ATH003,Calf Raise,32.5,3,12,7.0
2023-05-31,ATH003,Tricep Extension,20.0,3,8,7.0
2023-05-31,ATH004,Burpees,32.5,3,20,7.0
2023-05-31,ATH004,Assault Bike,532.5,1,1585,7.5
2023-05-31,ATH004,Muscle Up,12.5,3,5,8.0
2023-05-31,ATH007,Front Squat,87.5,4,10,7.0
2023-05-31,ATH007,Romanian Deadlift,97.5,4,12,6.0
2023-05-31,ATH007,Pull-up,15.0,4,10,7.0
2023-05-31,ATH007,Overhead Press,37.5,4,10,6.0
2023-05-31,ATH009,Burpees,27.5,5,10,7.0
2023-05-31,ATH009,Deadlift,135.0,5,5,7.5
2023-05-31,ATH009,Muscle Up,15.0,5,20,8.5
2023-05-31,ATH009,Pull-up,17.5,3,10,8.5
2023-05-31,ATH009,Assault Bike,630.0,1,1540,8.5
2023-05-31,ATH010,Deadlift,274.5,4,5,9.5
2023-05-31,ATH010,Farmers Walk,220.0,4,15,9.5
2023-06-01,ATH001,Deadlift,295.0,4,8,9.0
2023-06-01,ATH001,Barbell Row,162.5,4,8,8.0
2023-06-01,ATH001,Dumbbell Press,62.5,3,8,8.0
2023-06-01,ATH001,Bicep Curl,45.0,3,10,9.0
2023-06-01,ATH003,Squat,107.5,3,3,5.5
2023-06-01,ATH003,Deadlift,100.0,3,5,7.0
2023-06-01,ATH003,Lateral Raise,10.0,4,8,7.0
2023-06-01,ATH003,Bicep Curl,25.0,4,10,7.0
2023-06-01,ATH003,Tricep Extension,20.0,3,8,5.5
2023-06-01,ATH004,Squat,130.0,4,6,7.5
2023-06-01,ATH004,Pull-up,35.0,4,15,8.0
